alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
43464518475824822,AML-046448190E32556B,1044694456813376970,886539501005936162,914137268872445635,69515675679568663,20250402,medium,18,open,Device or session risk,True
653472594265602035,AML-5765FA2CC4F941A1,1044694456813376970,886539501005936162,914137268872445635,289051792576040010,20250402,low,10,open,Unusual merchant or channel pattern,True
951666300784470521,AML-4237B66DABA03176,1000711246512911037,264419407905059310,591653940470532005,69515675679568663,20250403,medium,18,open,Device or session risk,True
117301547307155939,AML-137734E40F75E4D0,1000711246512911037,264419407905059310,591653940470532005,289051792576040010,20250403,low,10,open,Unusual merchant or channel pattern,True
337819650816820279,AML-FFBF011808B95D13,75425409236470390,611540535713970351,1028075060812515097,1003914630646670938,20250403,high,35,open,Structuring or smurfing,True
372665433909905820,AML-DC661AE0AC18143A,75425409236470390,611540535713970351,1028075060812515097,1013115407186803838,20250403,medium,20,open,Unusual cross-border activity,True
602152933703177377,AML-9DBBCC8D5823A11F,75425409236470390,611540535713970351,1028075060812515097,69515675679568663,20250403,medium,18,open,Device or session risk,True
435901554367398223,AML-C8F3A5D9EF5983AF,75425409236470390,611540535713970351,1028075060812515097,289051792576040010,20250403,low,10,open,Unusual merchant or channel pattern,True
903318125305300936,AML-86853918985FBE33,605851701741219280,1095817946956588938,893300605340112669,1003914630646670938,20250403,high,35,open,Structuring or smurfing,True
299254271301262841,AML-58E67599CDAABF94,605851701741219280,1095817946956588938,893300605340112669,1013115407186803838,20250403,medium,20,open,Unusual cross-border activity,True
144624037995668078,AML-943168603430356F,605851701741219280,1095817946956588938,893300605340112669,289051792576040010,20250403,low,10,open,Unusual merchant or channel pattern,True
161580467685416756,AML-2E087BA6B6F6B5D1,502772194302031127,585875122027006935,421715877431941418,69515675679568663,20250403,medium,18,open,Device or session risk,True
1080631472763937910,AML-BA1684A50569CABE,970267738670654387,180653586061245535,619354696592362267,69515675679568663,20250403,medium,18,open,Device or session risk,True
483269820894037934,AML-245C3A6769E99D77,970267738670654387,180653586061245535,619354696592362267,289051792576040010,20250403,low,10,open,Unusual merchant or channel pattern,True
1034943800455663333,AML-1A369BEB1202EDBC,25396780775442174,163870747016877544,294728521380376385,1003914630646670938,20250404,high,35,open,Structuring or smurfing,True
168178274674113599,AML-F2467AAAC2EDC19B,25396780775442174,163870747016877544,294728521380376385,316861408653127041,20250404,medium,18,open,High-risk geography,True
1137225185041405510,AML-37C313166268D4AC,25396780775442174,163870747016877544,294728521380376385,1013115407186803838,20250404,medium,20,open,Unusual cross-border activity,True
220690030372221454,AML-B742804CDC7CB5EE,25396780775442174,163870747016877544,294728521380376385,69515675679568663,20250404,medium,18,open,Device or session risk,True
996806508724267592,AML-1EE7B16288D7365A,266775139315179347,137345824585252467,658201891893618978,807211356388451501,20250404,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
409045683490754377,AML-1CA71EC35BB8B2FA,266775139315179347,137345824585252467,658201891893618978,289051792576040010,20250404,low,10,open,Unusual merchant or channel pattern,True
289152149286990546,AML-3AAF6AB78BCAADE8,771736923339116321,440725821471311782,1072486410339210730,1003914630646670938,20250404,high,35,open,Structuring or smurfing,True
99771182002889412,AML-4DA416009BAFDBA2,771736923339116321,440725821471311782,1072486410339210730,1013115407186803838,20250404,medium,20,open,Unusual cross-border activity,True
941517739742226323,AML-DC7155D04823612E,771736923339116321,440725821471311782,1072486410339210730,289051792576040010,20250404,low,10,open,Unusual merchant or channel pattern,True
1131498590144401913,AML-2DCD8EA6B2116A98,1100683672953500719,1070459304141638972,94675419470005165,1013115407186803838,20250404,medium,20,open,Unusual cross-border activity,True
654517761153771948,AML-BD9493AC38F364FB,1100683672953500719,1070459304141638972,94675419470005165,807211356388451501,20250404,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
930522215435968235,AML-0900EECF374D0293,1100683672953500719,1070459304141638972,94675419470005165,289051792576040010,20250404,low,10,open,Unusual merchant or channel pattern,True
148102680615699035,AML-8352AD0DB67401B0,695008316268911420,263756791415439406,1076444576844183813,289051792576040010,20250404,low,10,open,Unusual merchant or channel pattern,True
855104767750497976,AML-F7275C5A4F1E4A88,645267902877747960,440725821471311782,805577052169926856,1003914630646670938,20250405,high,35,open,Structuring or smurfing,True
571481758251967246,AML-5B7620D14F8697F3,645267902877747960,440725821471311782,805577052169926856,1013115407186803838,20250405,medium,20,open,Unusual cross-border activity,True
205865908874705985,AML-D18A917CA63ADD4B,645267902877747960,440725821471311782,805577052169926856,69515675679568663,20250405,medium,18,open,Device or session risk,True
358120987134876170,AML-ADF7B7674D2A93FE,737535663691597724,695484210856808634,808907378451499702,289051792576040010,20250405,low,10,open,Unusual merchant or channel pattern,True
265669606383085822,AML-EB4F4BF0ACB3DC1A,193083028361045992,249615748465308303,709320434956483274,1013115407186803838,20250405,medium,20,open,Unusual cross-border activity,True
1075400704183535189,AML-FE3E7781CE93C51A,193083028361045992,249615748465308303,709320434956483274,289051792576040010,20250405,low,10,open,Unusual merchant or channel pattern,True
478261827632864045,AML-D19B8443D2FAFC20,785976339855316547,17508513762442371,927022593380583622,69515675679568663,20250406,medium,18,open,Device or session risk,True
923470259436626261,AML-655E788EC8619DAD,785976339855316547,17508513762442371,927022593380583622,807211356388451501,20250406,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
615912816836184433,AML-5293948E5910C942,785976339855316547,17508513762442371,927022593380583622,289051792576040010,20250406,low,10,open,Unusual merchant or channel pattern,True
442582567657553098,AML-EC44A886FBEE410A,217943679031913345,710233541031274161,502571709308802329,316861408653127041,20250406,medium,18,open,High-risk geography,True
347270074742599322,AML-267B76AFA3D41947,217943679031913345,710233541031274161,502571709308802329,69515675679568663,20250406,medium,18,open,Device or session risk,True
392511803902049565,AML-8D876D71E7F9726B,217943679031913345,710233541031274161,502571709308802329,807211356388451501,20250406,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
244226374476475725,AML-8CD5723D64D1C530,217943679031913345,710233541031274161,502571709308802329,289051792576040010,20250406,low,10,open,Unusual merchant or channel pattern,True
47800218115301072,AML-C8237C38B7A2C062,142965764213815875,2998887372558569,664561399193858278,1013115407186803838,20250406,medium,20,open,Unusual cross-border activity,True
1115016560227175572,AML-D01AE56B5785CD53,142965764213815875,2998887372558569,664561399193858278,69515675679568663,20250406,medium,18,open,Device or session risk,True
599404546317737561,AML-5B7737F56B631EB6,955126409310109616,291382675383148796,327762106403040009,1013115407186803838,20250406,medium,20,open,Unusual cross-border activity,True
1146523731497713396,AML-2C51CB9A8E5D3DA2,955126409310109616,291382675383148796,327762106403040009,69515675679568663,20250406,medium,18,open,Device or session risk,True
770761754680325798,AML-9CD32BEC41946846,955126409310109616,291382675383148796,327762106403040009,289051792576040010,20250406,low,10,open,Unusual merchant or channel pattern,True
621480290758222107,AML-77D7D21A4659D75A,172323860744656444,900434523684820099,119324500563653138,1003914630646670938,20250407,high,35,open,Structuring or smurfing,True
150011913786267146,AML-103BBD17162EE633,172323860744656444,900434523684820099,119324500563653138,316861408653127041,20250407,medium,18,open,High-risk geography,True
456395450388841149,AML-CF2C9BC1420D3A9F,172323860744656444,900434523684820099,119324500563653138,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
689251698870530347,AML-53A82A9525C1EBBB,172323860744656444,900434523684820099,119324500563653138,69515675679568663,20250407,medium,18,open,Device or session risk,True
117552039266871620,AML-652618947A2B8211,172323860744656444,900434523684820099,119324500563653138,807211356388451501,20250407,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
444114389562474423,AML-328E1061C139E8E8,172323860744656444,900434523684820099,119324500563653138,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
581182962755266254,AML-C2F3D79F3B5DA1CD,955671327431097988,1095817946956588938,893300605340112669,1003914630646670938,20250407,high,35,open,Structuring or smurfing,True
857346010950997903,AML-EA0598F752CCE538,955671327431097988,1095817946956588938,893300605340112669,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
148149630544519658,AML-61DF6E1E8808250E,955671327431097988,1095817946956588938,893300605340112669,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
55162859152721910,AML-EEF9FB350AF3C136,544673464476694020,291382675383148796,1012921857189988110,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
1146539940308660221,AML-E349A35C559072A1,544673464476694020,291382675383148796,1012921857189988110,69515675679568663,20250407,medium,18,open,Device or session risk,True
65917753103284809,AML-6B58EA97F66882BA,544673464476694020,291382675383148796,1012921857189988110,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
1095863251212812661,AML-FC53A0C23593A6F3,398424113600453890,667854202544287746,802863084749059983,316861408653127041,20250407,medium,18,open,High-risk geography,True
189446944677473,AML-3173A252077FBAF6,398424113600453890,667854202544287746,802863084749059983,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
411452291396482767,AML-A830373B62B9E285,823502699559294103,576276543027611612,157448369293970918,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
776165609430184515,AML-940EDCE8D2174433,823502699559294103,576276543027611612,157448369293970918,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
341734792434394686,AML-261914FB0D2C0A63,253323055088423735,440725821471311782,805577052169926856,1003914630646670938,20250407,high,35,open,Structuring or smurfing,True
1082737994585271469,AML-66BD8A9EF2C07659,253323055088423735,440725821471311782,805577052169926856,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
388001754369553084,AML-B901B47C2D887156,253323055088423735,440725821471311782,805577052169926856,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
278072890182062153,AML-635D254C89F2656A,662473277873786660,606728138176973669,920606795177886553,316861408653127041,20250407,medium,18,open,High-risk geography,True
246687297059496430,AML-725921C8E2870B7D,662473277873786660,606728138176973669,920606795177886553,1013115407186803838,20250407,medium,20,open,Unusual cross-border activity,True
430427006149987450,AML-1F5A7405442BD972,662473277873786660,606728138176973669,920606795177886553,69515675679568663,20250407,medium,18,open,Device or session risk,True
45472006600198737,AML-AB637D76B4A2460F,662473277873786660,606728138176973669,920606795177886553,289051792576040010,20250407,low,10,open,Unusual merchant or channel pattern,True
1145756045649383100,AML-5A05D4032E5EC16F,418203903474107377,163870747016877544,294728521380376385,1003914630646670938,20250408,high,35,open,Structuring or smurfing,True
383486142400737029,AML-980D348FC0F60342,418203903474107377,163870747016877544,294728521380376385,1013115407186803838,20250408,medium,20,open,Unusual cross-border activity,True
440027491695135766,AML-17E5B63C2E3A2AAD,418203903474107377,163870747016877544,294728521380376385,289051792576040010,20250408,low,10,open,Unusual merchant or channel pattern,True
315085006056033681,AML-00A7DAD133ACE247,215428691300504208,1095817946956588938,893300605340112669,1003914630646670938,20250408,high,35,open,Structuring or smurfing,True
701177359931456375,AML-1A7B1D4850700729,215428691300504208,1095817946956588938,893300605340112669,316861408653127041,20250408,medium,18,open,High-risk geography,True
669927708408549387,AML-FFCD26255C6B2840,215428691300504208,1095817946956588938,893300605340112669,1013115407186803838,20250408,medium,20,open,Unusual cross-border activity,True
