customer_id,component_name,raw_value_summary,normalised_score,configured_weight,weighted_contribution,score_cap,reason,evidence_json
CUST-000012,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 352.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",10.0,0.2,2.0,300.0,customer tenure is 352 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 352.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000012,transaction_behaviour,"{""cross_border_ratio"": 0.9166666666666666, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 153.83, ""maximum_transaction_amount_points"": 6.1532, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.0301192922228093, ""maximum_transaction_velocity_points"": 2.5753, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4166666666666667, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1351.44, ""total_transaction_amount_points"": 4.0543, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 36.0, ""total_transaction_count_points"": 13.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",61.2828,0.2,12.2566,100.0,cross_border_ratio reached 0.92 against 0.80; night_transaction_ratio reached 0.42 against 0.30; unique_merchant_country_count reached 13.00 against 10.00,"{""cross_border_ratio"": 0.9166666666666666, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 153.83, ""maximum_transaction_amount_points"": 6.1532, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.0301192922228093, ""maximum_transaction_velocity_points"": 2.5753, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4166666666666667, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1351.44, ""total_transaction_amount_points"": 4.0543, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 36.0, ""total_transaction_count_points"": 13.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000013,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 603.0, ""device_session_alert_count"": 9.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 3.0, ""high_severity_alerts"": 1.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 8.0, ""medium_severity_alerts"": 12.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 21.0, ""total_aml_risk_points"": 328.0}",12.06,0.3,3.618,5000.0,1 high/critical AML alerts; 21 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 603.0, ""device_session_alert_count"": 9.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 3.0, ""high_severity_alerts"": 1.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 8.0, ""medium_severity_alerts"": 12.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 21.0, ""total_aml_risk_points"": 328.0}"
CUST-000013,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 10.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",56.6667,0.15,8.5,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 10 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 10.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000013,fraud_model,"{""average_fraud_probability"": 0.7196796017478163, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 2.0, ""high_probability_transaction_ratio"": 0.6666666666666666, ""maximum_fraud_probability"": 0.9420198733518954, ""predicted_fraud_transaction_count"": 3.0, ""predicted_fraud_transaction_ratio"": 1.0}",85.358,0.15,12.8037,100.0,Maximum model probability 0.942 exceeded 0.700.,"{""average_fraud_probability"": 0.7196796017478163, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 2.0, ""high_probability_transaction_ratio"": 0.6666666666666666, ""maximum_fraud_probability"": 0.9420198733518954, ""predicted_fraud_transaction_count"": 3.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000013,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 656.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",5.0,0.2,1.0,300.0,customer tenure is 656 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 656.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000013,transaction_behaviour,"{""cross_border_ratio"": 0.9090909090909092, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 565.53, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4545454545454545, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1087.4299999999998, ""total_transaction_amount_points"": 3.2623, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 11.0, ""total_transaction_count_points"": 4.125, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 9.0, ""unique_merchant_country_count_points"": 9.0, ""unique_merchant_country_count_threshold"": 10.0}",61.3873,0.2,12.2775,100.0,maximum_transaction_amount reached 565.53 against 500.00; cross_border_ratio reached 0.91 against 0.80; night_transaction_ratio reached 0.45 against 0.30,"{""cross_border_ratio"": 0.9090909090909092, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 565.53, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4545454545454545, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1087.4299999999998, ""total_transaction_amount_points"": 3.2623, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 11.0, ""total_transaction_count_points"": 4.125, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 9.0, ""unique_merchant_country_count_points"": 9.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000014,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2411.0, ""device_session_alert_count"": 15.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 29.0, ""high_severity_alerts"": 7.0, ""high_value_alert_count"": 2.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 24.0, ""medium_severity_alerts"": 45.0, ""structuring_alert_count"": 5.0, ""total_aml_alerts"": 76.0, ""total_aml_risk_points"": 1321.0}",48.22,0.3,14.466,5000.0,7 high/critical AML alerts; 5 structuring alerts; 76 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2411.0, ""device_session_alert_count"": 15.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 29.0, ""high_severity_alerts"": 7.0, ""high_value_alert_count"": 2.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 24.0, ""medium_severity_alerts"": 45.0, ""structuring_alert_count"": 5.0, ""total_aml_alerts"": 76.0, ""total_aml_risk_points"": 1321.0}"
CUST-000014,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 31.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",56.6667,0.15,8.5,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 31 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 31.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000014,fraud_model,"{""average_fraud_probability"": 0.3896034333373577, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.5879344299739966, ""predicted_fraud_transaction_count"": 8.0, ""predicted_fraud_transaction_ratio"": 1.0}",51.0848,0.15,7.6627,100.0,8 transactions exceeded the model operating threshold.,"{""average_fraud_probability"": 0.3896034333373577, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.5879344299739966, ""predicted_fraud_transaction_count"": 8.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000014,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Medium"", ""customer_risk_rating_points"": 30.0, ""customer_tenure_days"": 1142.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",10.0,0.2,2.0,300.0,synthetic profile rating is Medium,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Medium"", ""customer_risk_rating_points"": 30.0, ""customer_tenure_days"": 1142.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000014,transaction_behaviour,"{""cross_border_ratio"": 0.96875, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0625, ""failed_transaction_ratio_points"": 6.25, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 840.53, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.1926489305944927, ""maximum_transaction_velocity_points"": 2.9816, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.34375, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2800.81, ""total_transaction_amount_points"": 8.4024, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 32.0, ""total_transaction_count_points"": 12.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",84.6341,0.2,16.9268,100.0,maximum_transaction_amount reached 840.53 against 500.00; cross_border_ratio reached 0.97 against 0.80; night_transaction_ratio reached 0.34 against 0.30,"{""cross_border_ratio"": 0.96875, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0625, ""failed_transaction_ratio_points"": 6.25, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 840.53, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.1926489305944927, ""maximum_transaction_velocity_points"": 2.9816, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.34375, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2800.81, ""total_transaction_amount_points"": 8.4024, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 32.0, ""total_transaction_count_points"": 12.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
